path,sentence,15_/checkpoint-13600,classla/wav2vec2-xls-r-sabor-hr
/home/peterr/macocu/task6_speech/data/00022433b.flac.wav,nije bilo kod mene na frontu na velebitu što sam vam pričao o onom mom slučaju a niste htjeli slušati,nije bilo kodmere na frontu na velebitu što sam pričao  onom mom slučaju a niste htjeli slušati,nije bilo kod mene na rontu navlebito što sam pričao o onomom slučaju a niste tjeli slušati
/home/peterr/macocu/task6_speech/data/00022434.flac.wav,pa nisam ja ne ja nego nisu branitelji hrvatske išli u rat da bi opljačkali hrvatsku kako puno puta ste voljeli reći i izložiti sve nas staviti u isti koš ,r nisam ja ne ja nego nisu branitelji hrvatske išto u vrada bi opljačkali hrvatsku kako puno puta ste voljeli reći izložiti svea nastavitiu isti koš,ao nisam ja ne ja nego nisu branitelji hrvatske išto urad biopljačka ali   rvatsko kako puno puta ste voljeli rećiizložiti sve na stavito isti koš
/home/peterr/macocu/task6_speech/data/00022435.flac.wav,nisam vam jednom rekao šaraj malo nemoj po nama ,mri sa vaom jednom rekošara imalo nemoć po nama,nisamv jednom rekošaraimalo nemoj po nama
/home/peterr/macocu/task6_speech/data/00022436a.flac.wav,isto tako zamolio sam te u restoranu kad već govoriš o lopovluku o prikrivanju,isto tako zamolio sam te u restoranu kada e govoriš  poluku o prikrivanju,isto tako zamolio sam te u restoranu kada je govorišlo povlukuo oprikrivanju
/home/peterr/macocu/task6_speech/data/00022436b.flac.wav,pa daj reci slučaj malo i sa one strane zamolio sam te za izvjesnog kolegu nisi htio neću ga spominjati da sam ga sto puta spominjao gleda,pa ga reci slučaj malo i sa one strane zamolio jasam te za izvjesnom kolegu nije si htio neaću ga spominćati da se ga sto puta spominjaku gledale,pa daje rei slučaj malo i sa one strane zamolilio vas sam te za izvesno kolegu nije sih htio nejaću ga spomenjeti d se ga sto puta spominjo gledave
/home/peterr/macocu/task6_speech/data/00022437.flac.wav,nisi htio o tome je stvar kolega ,ni ste htio u tome stvar kolega,nije se htio po tome je stvarkkolega
/home/peterr/macocu/task6_speech/data/00022438a.flac.wav,gospodine culej vi ste rekli da vaša djeca ne rade,gospodine culej vi ste rekli da vaša djeca ne rade,gospodine sulej vi ste rekli da vaša djeca ne rade
/home/peterr/macocu/task6_speech/data/00022438b.flac.wav,rade ja vjerujem da ni sin od luke rajića također ne radi ali sudeći po njegovim objavama,da ja vjerujem da ni sinaod luke radića također ne radi ali sudeći po njegovim objavama,da ja vjerujem da ni sin od luke rajića takožer ne radi ali sudeći po njegovim objavama
/home/peterr/macocu/task6_speech/data/00022438c.flac.wav,ja vidim tamo luksuzne limuzine vidim kako se razmahuje novcem dragi gospodine,ja vidim tamo luksuzne li muzine vidim kako se razmahuje novcem drae gospodine,ja vidim tamo luksuzne limuzine vidim kako se razmahuje novcem dragei gospodine
/home/peterr/macocu/task6_speech/data/00022438d.flac.wav,dok mnogi drugi mladi ljudi malte ne bez kune u džepu napuštaju našu zemlju,dok mnogi drugi mladi ljudi maltane bez kuna u džepu napuštaju našu zemlju,dokdok mnodi drugi mladi ljudi malte ne bes kuna u drepu napuštaje našu zemlju
/home/peterr/macocu/task6_speech/data/00022439a.flac.wav,ja vjerujem da vaš sin nije jedini u hadezeu da vi niste jedini zastupnik čija djeca ne rade,ja veujem  da vaš si nije jedini u hadezeu da vi niste jedini zastupnik čia djeca ne rade,jaejemda vaš si nije jedini u hadezeu da vi niste jedni zastupnik čij djeca ne rade
/home/peterr/macocu/task6_speech/data/00022439b.flac.wav,ali čisto iskreno sumnjam da netko tu djecu vodi pod ruku u pučku kuhinju,ali čisto  iskreno sumnjam da netko tu djecu vodi po druku  pučku kuhlinje,ali čisto iskrno sumnjam da netko tu djecu u vodi podruku pučku kunje
/home/peterr/macocu/task6_speech/data/00022440.flac.wav,i mislim da su tu drugi razlozi zašto oni ne rade ,i mislim da su tu drugi razlozili zašto oni ne rade,i mislim da su tu drugi razlozi zašto oni ne rade
/home/peterr/macocu/task6_speech/data/00022441a.flac.wav,zapitajte se s druge strane ako su pak vaša djeca sposobna i vrijedna i žele raditi a ne mogu naći posao u ovoj državi,sdapitajte se s druge strane ako su pak vaša djeca sposobna i vrijedna i žele raditi a ne mogu naći posao u ovoj državi,dpitajte se s druge strane ako su pak vaše djeca sposobna i vrijedna i žele raditi a ne mogu nai posao u ovoj dravi
/home/peterr/macocu/task6_speech/data/00022441b.flac.wav,kao što ste sad upravo napomenuli tojest pokušali sugerirati zapitajte se kakva je politika koju vodite zapitajte se,kao što ste sada upravo napomenuli to jest pokušali sugeriratii zapitajte se kako je politika koju vodite zapitajte se,kao što ste sada upravo napomenuli tojest pokušali sugerirati zapitajte se kakva je politika koju vodite sapitajte se
/home/peterr/macocu/task6_speech/data/00022442a.flac.wav,ako bi vaša djeca htjela raditi a vi kao saborski zastupnik hadezea ih niste u stanju,ako bi vaša djeca htjela raditi a vi kao saborski zastupnik hadeze ih niste u stanju,ako bi vaše djeca htjela raditi a vi kao saborski zastupnik adeze i niste u stanju
/home/peterr/macocu/task6_speech/data/00022442b.flac.wav,pa kako će onda netko kome tata nije saborski zastupnik u hadezeu naći posao,dosjet pa kako će onda neko komentata nije saborski zastupnik u hadezeu naći posao,os pa kako će onda e netkog omentata nije saborski zastupnik u hadezeu znaći posao
/home/peterr/macocu/task6_speech/data/00022443a.flac.wav,ćete naći odgovor na pitanje zbog čega se autobusima napušta našu zemlju ali naravno vi ćete tvrditi da je vaša politika dobra,mošete naći odgovor na pitanje zbog čega s autobusima napuštati našu zemlju ali naravno vi ćete tvrditi daje vaša politika dobra,ete naći odgovorna pitanje zbog čega sa outobusima napušta našu zemlju ali naravno vi ćete tvrditi da je vaša politika dobra
/home/peterr/macocu/task6_speech/data/00022443b.flac.wav,da hadeze vodi hrvatsku u pravom smjeru a mene koji vam ukazujem da postoji problem da nešto treba mijenjati meni ćete reći vi ste demagog,da hadezeovodi hrvatsko u pravom smjeru a mene koji vam ukazujem da postoji problem daa nešto treba mijenjati meni ćete reći vi ste demago,da hadeze vodi hrvatskuu pravom smjeru a mene koje vam ukazujem da postoji problem da nešto treba mijenjati meniti ete reći vi ste demagog
/home/peterr/macocu/task6_speech/data/00022444a.flac.wav,ti koji ste govorili ljudima dat ćemo vam jedna tisuća eura za novo dijete otvorit ćemo ne znam koliko stotina,sete koji ste govori o ljudima da ćemo vam entisuća eura za novo dijete otvoriti ćemo ne znam koliko stotina,iko ste gorili o ljudima dat ćemo vam tisuću eura za novo dijete otvorit ćemo ne znam koliko stotinati
/home/peterr/macocu/task6_speech/data/00022444b.flac.wav,radnih mjesta itede a mene se proziva da sam demagog ja lažna obećanja gospodine culej ne dajem,radnih mjesta itedee a menei se proziva za demagogiju ja lažna obećanja gospodine culin daje,e radni mjesto ited a meni se proziva za demagogu ja lanm obećanja gospodine solin dajen
/home/peterr/macocu/task6_speech/data/00022445.flac.wav,i žalosno je ovo sve što moram slušati od vas i s čime zapravo samo sablažnjavate hrvatsku javnost ,li žalosno je ovo sve što moram slušati od vas i s čime zapravo samo sabložnjavate hrvatsku javnost,i žalostno je ovo sve što moram slušati dvas i s čime je zapravo samo sablažnjavate hrvatsku javnost
/home/peterr/macocu/task6_speech/data/00022446a.flac.wav,zahvaljujem poštovani potpredsjedniče i moram stvarno vam priznati da ste danas preliberalni u odnosu na raspravu,zahvaljujem poštovani potpredsjedniče i morama stvarnom vam pbrizati da ste danas pre liberalni u odnosu na raspravu,zahvaljujem poštovani potpredsjedniče i moram stvarnovam priznti da ste danas preliberalni u odnosu na raspravu
/home/peterr/macocu/task6_speech/data/00022446b.flac.wav,jer danas više raspravljamo moram vam priznati evo što je,jer danas više raspravljamoa kad moram vam priznati evo što je,jer danas više raspravljamorazoj moram vam priznati evo što je
/home/peterr/macocu/task6_speech/data/00022446c.flac.wav,danas smo se više udaljili od teme i cijelo vrijeme pričamo kuda se raspravo savez komunista jugoslavije pa svi to znaju u ovoj državi pa ne moramo o tome ljudima pričati,danas mo se više udaljeli o tome i cijelo vreme pričama kuda se spo raspo savjezs komu nistra ugoslavije pa svi to znaju o ovoj državi pa ne moramo o tome ljudima pričati,danas smo se više o daljili o tomei i cijelo vrjemen pričamo kuda seje ispraspavo saverskokomunista igoslavije pa svi to znaju o ovoj drave pa ne moramo o tome ljudima pričati
/home/peterr/macocu/task6_speech/data/00022446d.flac.wav,pa dobro evo general kaže da su tu neki nisu evo moram priznati neki su bili mlađi i tako,pa dobro evo gleneral kaže da su tu neki nisu eo boram priznati i neki su bili mlađe i tako,pa dobro evo general kaže da su tu neki nisu evo moram priznati neki su bili mlade i tako
/home/peterr/macocu/task6_speech/data/00022447a.flac.wav,mislim da kad raspravljamo o zaštiti svjedoka i o svim tim stvarima,mislim da kada raspravljamo o zaštiti sedoka i o svim tim stvarima,mislim da kada spravljamo o zaštiti se doka i o svim tim stvarima
/home/peterr/macocu/task6_speech/data/00022447b.flac.wav,pa ljudi moji moramo malo razmišljati da i ove kamere prenose to u javnost i da nas hrvatski narod sluša i da se smije od ovoga što mi danas ovdje pričamo,pa ljudimovim moramo malo razmišljati da  ove kamnere prenoseto u javnosti da nas hrvatski narod slušaj i da se smije od ovoga što mi danas ovdje pričamo,pa ljudi moji moramo malo razmišljati da  ove kamere prenose to  javnosti danas hrvatski narod sluša i da se smije od ovoga što mi danas ovdje pričamo
/home/peterr/macocu/task6_speech/data/00022447c.flac.wav,i o čemu razglabamo umjesto da razglabamo stvarno o onoj pravoj situaciji koja u hrvatskoj je problem to je zaštita svjedoka,io čemu raszglabamo u mjesio da szglabamo stvarno o onoj pravoj situaciji koja u hrvatskoj je problem to je zaštita svjedok,i i o čemu razglabamo umjesto da zglabamo stvarno o onaj pravoj situaciji koja u hrvatskojje problem to je zaštito da si je dok
/home/peterr/macocu/task6_speech/data/00022448.flac.wav,pa ja vas pitam kako danas zaštitit svjedoka u jednom velikom procesu ,pa ja vas pitam kako danas zaštiteti se doka u jednom velikom procesu,pa ja vas pitam kako danas zaštititi se dokao  jednom velikom procesu
/home/peterr/macocu/task6_speech/data/00022449a.flac.wav,nabrojani su procesi akteri i ja ih neću nabrajati jer ne želim ovdje međustranačke obračune,na brojani su procesi akteri ja ih neću nabrajati jer ne želim ovdje međustranačke obračune,na brojani su procesi aktjeri ja ih neću nabrajati jer ne želim ovdje medustranike obračune
/home/peterr/macocu/task6_speech/data/00022449b.flac.wav,sudjelovati u tome gdje mi u hrvatskoj možemo sakriti svjedoka promjenom identiteta,sudjelovatu tome gdje mi u hrvatskoj možemo sakriti svjedoka promjenom identitetu,sudelot u tome gdje mi u hrvatskoj možemo sakriti svjedoka promjenom identiteta
/home/peterr/macocu/task6_speech/data/00022450.flac.wav,pa nas je četiri milijuna pa mali smo ljudi pa nismo mi amerika da možemo sakriti jednog svjedoka ,pa nas se četiri milijuna pa mali smo ljudi pa ni smo mi amerika da možemo sakrati jednog svjedoka,panas je četiri milijuna pa mali smo ljudi pa nismo mi  amerika da možemo sakriti jednog svij doka
/home/peterr/macocu/task6_speech/data/00022451a.flac.wav,pa koji svjedok nakon prijetnje i uvjeravanja bilo koje naše institucije će vjerovati da će ga netko zaštititi,pa koje svjedok na kompletnje i uvjeraovanja bilo koje naše institucije će vjerovati da će ga netko zaštititi,pa koji svjedok nakonprijetnje i uvjeravanja bilo koje naše institucije će vjerovati da e ga netko zaštititi
/home/peterr/macocu/task6_speech/data/00022451b.flac.wav,od onih koji su moćni a znate da je osveta jelo koje se jede hladno i da nakon svega toga oni koji stvarno se drže,od onih koji su moćni a znate da je osveta jelo koje se jede hladno i da nakon svega toga oni koji stvarno se drže,od onih koji su moćni a znate da je osveta jelo koje se jede vladno i da nakon svega toga onih koji stvarno se drže
/home/peterr/macocu/task6_speech/data/00022451c.flac.wav,svog iskaza i žele da oni koji su krivi za nešto a pogotovo za pljačku države,svog iskaza i žele da oni koji su krivi za nešto a pogotovou za pljačku države,svog iskaza i žele da oni koji su krivi za nešto a pogotovo zapljačku drave
/home/peterr/macocu/task6_speech/data/00022451d.flac.wav,da stvarno završe u zatvoru pa ti ljudi nema takvog čovjeka ovdje vjerujte,da stvarno završem zatoru pa ti ljudi nema takvog čovjeka ovdje vjerujete,da stvarno završe u zatoru pa ti ljudi nema takvog čovjekao ovdje vjerujete
/home/peterr/macocu/task6_speech/data/00022452.flac.wav,svi imaju djecu svi imaju nekoga ko im je drag a pritisci su onda na sve te ljude ,u djecu svi imaju nekoga tko imje drag a pritici su onda na sve te ljude,a u djecu svi imaju nekoga koim je drag a pritici su onda na sve te ljude
/home/peterr/macocu/task6_speech/data/00022453a.flac.wav,želimo to stvarno riješiti da svjedoci svjedoče o onome što se je dogodilo onda moramo to kompleksnije,ako želimo to stvarno riješiti da svjedoci svjedoče o onome što see dogodilo onda moramo to kompleksnije,želimo to stvarno riješiti da se doci svjedoče o onome što seje dogodilo onda moramo to kompleksnije
/home/peterr/macocu/task6_speech/data/00022453b.flac.wav,kompleksnije pritom se zabavit i moramo poraditi na institucijama koje drže papire koje drže informacije i koji su u biti krivi za to što nam informacije izlaze,po kompleksnom it se zabaviti i moramo poraditi na institucijama koji drže papire koji drže informacije i koji su biti krivi za to što nam informacije izlaze,pokompleksnito se zabaviti i moramo poraviti na institucijama koje drže papire koje drže inormacije i koji su biti krivi za to što nam inormacije izlazano
/home/peterr/macocu/task6_speech/data/00022454.flac.wav,hvala predsjedavajući ,hvala predsjedavajući,hvala predsjedavajući
/home/peterr/macocu/task6_speech/data/00022455.flac.wav,pa htio bi reći jednu misao kaže gospodin da ljudi koji nas gledaju danas da se oni smiju ,pa htio bi reći jednu misao kaže gospodin da ljudi koji nas gledaju danas da se oni smiju,htio bih reći jednomisao kaže gospodin da ljudi koji nas gledaju danas da se oni smiju
/home/peterr/macocu/task6_speech/data/00022456a.flac.wav,ali ja vam garantiram možda on dok ovo sluša se smije,ali ja vam garantiram možda on dok ovo sluša se smije,ali ja vam garantiram možda on dokovo sluša se smijje
/home/peterr/macocu/task6_speech/data/00022456b.flac.wav,ali ljudi koji su politikom te jedne kriminalne grupe ljudi organizirane,ali ljudi koje su politikom te jedne kriminalne grupe ljudi organizirane,ali ljudi koji su politikom te jedne kriminalne grupe ljudi organizirane
